episode,steps,rewards,loss
1,100,-1.0000000000000007,1.1687989520654083
2,100,-1.0000000000000007,0.06447678100317716
3,100,-1.0000000000000007,0.08743193710222841
4,100,-1.0000000000000007,0.05920139966532588
5,100,-1.0000000000000007,0.05433993924409151
6,100,-1.0000000000000007,0.04844105441123247
7,100,-1.0000000000000007,0.04271987631917
8,100,-1.0000000000000007,0.039124349765479564
9,100,-1.0000000000000007,0.039010568615049125
10,100,-1.0000000000000007,0.03131125446408987
11,100,-1.0000000000000007,0.03755305019207299
12,100,-1.0000000000000007,0.019967888835817574
13,100,-1.0000000000000007,0.016078215623274446
14,100,-1.0000000000000007,0.014505932796746493
15,100,-1.0000000000000007,0.012077991378027945
16,100,-1.0000000000000007,0.009825611123815178
17,100,-1.0000000000000007,0.008246787094976752
18,100,-1.0000000000000007,0.007247796736191958
19,100,-1.0000000000000007,0.00695731217158027
20,100,-1.0000000000000007,0.006483448373619467
21,100,-1.0000000000000007,0.008171327573945746
22,100,-1.0000000000000007,0.0044411405711434785
23,100,-1.0000000000000007,0.0031979129544924944
24,100,-1.0000000000000007,0.0028481536061735822
25,100,-1.0000000000000007,0.002437329271051567
26,100,-1.0000000000000007,0.0020374200475635007
27,100,-1.0000000000000007,0.0018040707748150453
28,100,-1.0000000000000007,0.0018810192053206264
29,100,-1.0000000000000007,0.0015217073148232885
30,100,-1.0000000000000007,0.0014166246686363592
31,100,-1.0000000000000007,0.002796302334754728
32,100,-1.0000000000000007,0.0016887123615015299
33,100,-1.0000000000000007,0.001419035939616151
34,100,-1.0000000000000007,0.0011604563397122547
35,100,-1.0000000000000007,0.001065923320420552
36,100,-1.0000000000000007,0.000967482004489284
37,100,-1.0000000000000007,0.000855200816586148
38,100,-1.0000000000000007,0.0007986143379821442
39,100,-1.0000000000000007,0.0007380521813320229
40,100,-1.0000000000000007,0.0006836436499725096
41,100,-1.0000000000000007,0.0013566563310450875
42,100,-1.0000000000000007,0.0007602125822450034
43,100,-1.0000000000000007,0.0005900513569940813
44,100,-1.0000000000000007,0.0005486417235806584
45,100,-1.0000000000000007,0.0004942511599074351
46,100,-1.0000000000000007,0.0004602102980425116
47,100,-1.0000000000000007,0.0004532231600751402
48,100,-1.0000000000000007,0.00040233713956695284
49,100,-1.0000000000000007,0.0004621425234108756
50,100,-1.0000000000000007,0.00042647304484489724
51,100,-1.0000000000000007,0.0008450786679168232
52,100,-1.0000000000000007,0.0005108303429733496
53,100,-1.0000000000000007,0.0004915120523946825
54,100,-1.0000000000000007,0.0004441951325861737
55,100,-1.0000000000000007,0.00046164338065864287
56,100,-1.0000000000000007,0.0004003892343462212
57,100,-1.0000000000000007,0.00043242120580543996
58,100,-1.0000000000000007,0.00038620803010417146
59,100,-1.0000000000000007,0.00036637592855186084
60,100,-1.0000000000000007,0.0003386524124289281
61,100,-1.0000000000000007,0.0006964328452886548
62,100,-1.0000000000000007,0.0004378355683002155
63,100,-1.0000000000000007,0.0003613493019656744
64,100,-1.0000000000000007,0.0004272749878509785
65,100,-1.0000000000000007,0.0003934565644885879
66,100,-1.0000000000000007,0.00033604849015318907
67,100,-1.0000000000000007,0.0003356849549891194
68,100,-1.0000000000000007,0.00031604183994204504
69,100,-1.0000000000000007,0.0003895214942531311
70,100,-1.0000000000000007,0.000301099653916026
71,100,-1.0000000000000007,0.0005689218499173876
72,100,-1.0000000000000007,0.00036379673201736296
73,100,-1.0000000000000007,0.00028749962733854773
74,100,-1.0000000000000007,0.0002941324833227554
75,100,-1.0000000000000007,0.0002789785329150618
76,100,-1.0000000000000007,0.00029054565442493185
77,100,-1.0000000000000007,0.00023337907654422452
78,100,-1.0000000000000007,0.00024757963619777
79,100,-1.0000000000000007,0.0002208347793384746
80,100,-1.0000000000000007,0.00024317047076692687
81,100,-1.0000000000000007,0.0004170601471196278
82,100,-1.0000000000000007,0.00021328172384528445
83,100,-1.0000000000000007,0.0002182757128684898
84,100,-1.0000000000000007,0.00022851732766866916
85,100,-1.0000000000000007,0.00018618637908730308
86,100,-1.0000000000000007,0.00017256551635000506
87,100,-1.0000000000000007,0.00016696767309440475
88,100,-1.0000000000000007,0.00017612954987271224
89,100,-1.0000000000000007,0.00022771707867832446
90,100,-1.0000000000000007,0.00015154326629271964
91,100,-1.0000000000000007,0.00034205925487185596
92,100,-1.0000000000000007,0.00020780537039172487
93,100,-1.0000000000000007,0.00019916322629796922
94,100,-1.0000000000000007,0.0001830191629505862
95,100,-1.0000000000000007,0.00019668837121571413
96,100,-1.0000000000000007,0.0002088753433599777
97,100,-1.0000000000000007,0.00014034336374606937
98,100,-1.0000000000000007,0.00021154459433091687
99,100,-1.0000000000000007,0.00016795315152194236
100,100,-1.0000000000000007,0.0002186807992075046
101,100,-1.0000000000000007,0.00033286400997894816
102,100,-1.0000000000000007,0.00020078100385035214
103,100,-1.0000000000000007,0.00012037779445563502
104,100,-1.0000000000000007,0.00013564644215875886
105,100,-1.0000000000000007,0.0001160654196746691
106,100,-1.0000000000000007,0.00011601664476984297
107,100,-1.0000000000000007,0.00013653723685820297
108,100,-1.0000000000000007,0.00012676338174514968
109,100,-1.0000000000000007,0.0001281577447343807
110,100,-1.0000000000000007,9.95871085251565e-05
111,100,-1.0000000000000007,0.0002415778849444905
112,100,-1.0000000000000007,9.599734474704746e-05
113,100,-1.0000000000000007,8.540744550373348e-05
114,100,-1.0000000000000007,9.448507928937033e-05
115,100,-1.0000000000000007,7.905210633452952e-05
116,100,-1.0000000000000007,0.00010322171787265689
117,100,-1.0000000000000007,0.00010499738107682787
118,100,-1.0000000000000007,0.00010994512650540856
119,100,-1.0000000000000007,0.00011186050460310071
120,100,-1.0000000000000007,8.714837107163475e-05
121,100,-1.0000000000000007,0.000193385357833904
122,100,-1.0000000000000007,8.124398781092168e-05
123,100,-1.0000000000000007,7.418347797283787e-05
124,100,-1.0000000000000007,8.570558549763518e-05
125,100,-1.0000000000000007,6.0841440940748726e-05
126,100,-1.0000000000000007,8.652585902837018e-05
127,100,-1.0000000000000007,5.7149397389366643e-05
128,100,-1.0000000000000007,8.346019484179124e-05
129,100,-1.0000000000000007,8.907271928364934e-05
130,100,-1.0000000000000007,0.00010460356063049403
131,100,-1.0000000000000007,0.00015907496740510396
132,100,-1.0000000000000007,7.323823999286105e-05
133,100,-1.0000000000000007,8.708369369742286e-05
134,100,-1.0000000000000007,9.339347170225665e-05
135,100,-1.0000000000000007,0.00010141044876036176
136,100,-1.0000000000000007,7.819974614903914e-05
137,100,-1.0000000000000007,6.885700130169425e-05
138,100,-1.0000000000000007,7.469166692317231e-05
139,100,-1.0000000000000007,7.189774716152897e-05
140,100,-1.0000000000000007,0.00010860532951483037
141,100,-1.0000000000000007,0.00017533484646264696
142,100,-1.0000000000000007,8.096303026832175e-05
143,100,-1.0000000000000007,8.597624323556375e-05
144,100,-1.0000000000000007,8.266979733889457e-05
145,100,-1.0000000000000007,8.271542141301325e-05
146,100,-1.0000000000000007,7.857422575852979e-05
147,100,-1.0000000000000007,8.851290574739323e-05
148,100,-1.0000000000000007,6.805459286624683e-05
149,100,-1.0000000000000007,8.582691762512695e-05
150,100,-1.0000000000000007,7.224343140478595e-05
151,100,-1.0000000000000007,0.0001330131868417084
152,100,-1.0000000000000007,9.154133915217243e-05
153,100,-1.0000000000000007,8.425996874393604e-05
154,100,-1.0000000000000007,8.348656136149657e-05
155,100,-1.0000000000000007,6.482546011284285e-05
156,100,-1.0000000000000007,7.467622013791697e-05
157,100,-1.0000000000000007,7.422192258673022e-05
158,100,-1.0000000000000007,7.700782448864629e-05
159,100,-1.0000000000000007,7.603094740716188e-05
160,100,-1.0000000000000007,9.11056299946722e-05
161,100,-1.0000000000000007,0.00014367756585670577
162,100,-1.0000000000000007,9.636115867124317e-05
163,100,-1.0000000000000007,7.862948661568225e-05
164,100,-1.0000000000000007,7.615386929046508e-05
165,100,-1.0000000000000007,0.00010478907367087232
166,100,-1.0000000000000007,7.824747648555785e-05
167,100,-1.0000000000000007,9.683685322670499e-05
168,100,-1.0000000000000007,6.696187625038875e-05
169,100,-1.0000000000000007,9.028022587244778e-05
170,100,-1.0000000000000007,8.117021141060832e-05
171,100,-1.0000000000000007,0.00013351466222047748
172,100,-1.0000000000000007,7.552488538749458e-05
173,100,-1.0000000000000007,8.248710490533995e-05
174,100,-1.0000000000000007,7.79480572259672e-05
175,100,-1.0000000000000007,6.651362765296654e-05
176,100,-1.0000000000000007,5.514014561413205e-05
177,100,-1.0000000000000007,8.688760813129193e-05
178,100,-1.0000000000000007,8.660990383987156e-05
179,100,-1.0000000000000007,8.532124516932526e-05
180,100,-1.0000000000000007,7.992846843990264e-05
181,100,-1.0000000000000007,0.00012973141904240037
182,100,-1.0000000000000007,8.61309333004101e-05
183,100,-1.0000000000000007,0.00011140380690449091
184,100,-1.0000000000000007,0.00010461298749078196
185,100,-1.0000000000000007,0.00010758048477327976
186,100,-1.0000000000000007,9.091429976706422e-05
187,100,-1.0000000000000007,9.508455554623651e-05
188,100,-1.0000000000000007,0.00012847684568669136
189,100,-1.0000000000000007,0.00010750673176517012
190,100,-1.0000000000000007,0.00010619437791319796
191,100,-1.0000000000000007,0.00010762593519302754
192,100,-1.0000000000000007,0.00012738355971123383
193,100,-1.0000000000000007,9.033666439790977e-05
194,100,-1.0000000000000007,0.00013169427423008527
195,100,-1.0000000000000007,0.00012687158239032214
196,100,-1.0000000000000007,9.68099075248574e-05
197,100,-1.0000000000000007,0.00011101277990860581
198,100,-1.0000000000000007,0.00010360908523125545
199,100,-1.0000000000000007,0.00010639324034400488
200,100,-1.0000000000000007,0.00011913774992990512
201,100,-1.0000000000000007,0.00011627440891970764
202,100,-1.0000000000000007,0.00010411563401703461
203,100,-1.0000000000000007,9.787297663933714e-05
204,100,-1.0000000000000007,8.653314466755546e-05
205,100,-1.0000000000000007,8.391244707127043e-05
206,100,-1.0000000000000007,9.593631303232541e-05
207,100,-1.0000000000000007,8.914427849958884e-05
208,100,-1.0000000000000007,7.198989410426294e-05
209,100,-1.0000000000000007,6.052556915619789e-05
210,100,-1.0000000000000007,7.383608194459156e-05
211,100,-1.0000000000000007,0.00010025226844618374
212,100,-1.0000000000000007,9.016835703278048e-05
213,100,-1.0000000000000007,7.329695431508298e-05
214,100,-1.0000000000000007,6.405106712009e-05
215,100,-1.0000000000000007,5.8546128966554536e-05
216,100,-1.0000000000000007,9.332012877621309e-05
217,100,-1.0000000000000007,7.823406309853453e-05
218,100,-1.0000000000000007,7.318240850736402e-05
219,100,-1.0000000000000007,9.273511121364208e-05
220,100,-1.0000000000000007,8.682974497787654e-05
221,100,-1.0000000000000007,0.00010028846578279627
222,100,-1.0000000000000007,5.41171436248078e-05
223,100,-1.0000000000000007,6.381827381574112e-05
224,100,-1.0000000000000007,7.228534557725653e-05
225,100,-1.0000000000000007,9.091637954043107e-05
226,100,-1.0000000000000007,8.43490265606306e-05
227,100,-1.0000000000000007,7.683635946250434e-05
228,100,-1.0000000000000007,7.37246210246667e-05
229,100,-1.0000000000000007,7.62845161216319e-05
230,100,-1.0000000000000007,8.082639070380537e-05
231,100,-1.0000000000000007,8.995378319468727e-05
232,100,-1.0000000000000007,6.588387249621519e-05
233,100,-1.0000000000000007,7.79906090519944e-05
234,100,-1.0000000000000007,7.935041196105886e-05
235,100,-1.0000000000000007,8.837952199883148e-05
236,100,-1.0000000000000007,9.825161433582252e-05
237,100,-1.0000000000000007,7.845353497828001e-05
238,100,-1.0000000000000007,8.380125061194121e-05
239,100,-1.0000000000000007,7.356456208981399e-05
240,100,-1.0000000000000007,7.910073731864032e-05
241,100,-1.0000000000000007,8.518509119312512e-05
242,100,-1.0000000000000007,8.885993901458278e-05
243,100,-1.0000000000000007,8.873159434187983e-05
244,100,-1.0000000000000007,6.186110417274904e-05
245,100,-1.0000000000000007,6.385260218621624e-05
246,100,-1.0000000000000007,6.241930784426585e-05
247,100,-1.0000000000000007,6.755535183856409e-05
248,100,-1.0000000000000007,6.014690789470478e-05
249,100,-1.0000000000000007,8.730047629569526e-05
250,100,-1.0000000000000007,7.691629163446123e-05
251,100,-1.0000000000000007,8.160897541529267e-05
252,100,-1.0000000000000007,6.788475611983813e-05
253,100,-1.0000000000000007,5.986898435139665e-05
254,100,-1.0000000000000007,5.460428597189093e-05
255,100,-1.0000000000000007,4.744296173157636e-05
256,100,-1.0000000000000007,6.423919384133115e-05
257,100,-1.0000000000000007,7.166676367205582e-05
258,100,-1.0000000000000007,5.4508837192770445e-05
259,100,-1.0000000000000007,4.855485736811715e-05
260,100,-1.0000000000000007,5.718468397162724e-05
261,100,-1.0000000000000007,6.614888947297004e-05
262,100,-1.0000000000000007,5.589362237515161e-05
263,100,-1.0000000000000007,7.878213709773263e-05
264,100,-1.0000000000000007,5.0302532472414895e-05
265,100,-1.0000000000000007,3.98325059131821e-05
266,100,-1.0000000000000007,6.106649169851152e-05
267,100,-1.0000000000000007,5.047874288038656e-05
268,100,-1.0000000000000007,5.077548072335958e-05
269,100,-1.0000000000000007,6.410167751255358e-05
270,100,-1.0000000000000007,7.94900467849402e-05
271,100,-1.0000000000000007,7.767057685214241e-05
272,100,-1.0000000000000007,5.579800269288171e-05
273,100,-1.0000000000000007,5.576896803404452e-05
274,100,-1.0000000000000007,5.881095832819483e-05
275,100,-1.0000000000000007,5.76595484039899e-05
276,100,-1.0000000000000007,6.481953390448325e-05
277,100,-1.0000000000000007,9.378815156537711e-05
278,100,-1.0000000000000007,5.2269471506178885e-05
279,100,-1.0000000000000007,7.099768689613483e-05
280,100,-1.0000000000000007,5.910177149644369e-05
281,100,-1.0000000000000007,9.345818345536827e-05
282,100,-1.0000000000000007,5.9976536422254865e-05
283,100,-1.0000000000000007,5.855170959193856e-05
284,100,-1.0000000000000007,7.215336032459163e-05
285,100,-1.0000000000000007,6.0798667341259716e-05
286,100,-1.0000000000000007,5.497610697375421e-05
287,100,-1.0000000000000007,5.385964192782922e-05
288,100,-1.0000000000000007,6.805493264891994e-05
289,100,-1.0000000000000007,7.496661795244109e-05
290,100,-1.0000000000000007,6.793037445049777e-05
291,100,-1.0000000000000007,6.146305323909474e-05
292,100,-1.0000000000000007,6.120261487922107e-05
293,100,-1.0000000000000007,5.72592322669152e-05
294,100,-1.0000000000000007,4.96559883140435e-05
295,100,-1.0000000000000007,6.29873371190115e-05
296,100,-1.0000000000000007,7.81384516972139e-05
297,100,-1.0000000000000007,6.579127176792099e-05
298,100,-1.0000000000000007,7.218521123832033e-05
299,100,-1.0000000000000007,5.5533697047849276e-05
300,100,-1.0000000000000007,8.496341007912633e-05
301,100,-1.0000000000000007,7.972361884640123e-05
302,100,-1.0000000000000007,6.364089453654742e-05
303,100,-1.0000000000000007,5.541656272498585e-05
304,100,-1.0000000000000007,6.769766488559981e-05
305,100,-1.0000000000000007,4.385126385272997e-05
306,100,-1.0000000000000007,6.934525096767174e-05
307,100,-1.0000000000000007,5.294382483270965e-05
308,100,-1.0000000000000007,6.019077708288023e-05
309,100,-1.0000000000000007,5.45850411003812e-05
310,100,-1.0000000000000007,7.54931857397878e-05
311,100,-1.0000000000000007,6.902340950091456e-05
312,100,-1.0000000000000007,5.7845710471156054e-05
313,100,-1.0000000000000007,5.249149267456232e-05
314,100,-1.0000000000000007,3.3652180509307075e-05
315,100,-1.0000000000000007,5.037834781205675e-05
316,100,-1.0000000000000007,5.391423281025709e-05
317,100,-1.0000000000000007,5.439038775648442e-05
318,100,-1.0000000000000007,5.496621069141838e-05
319,100,-1.0000000000000007,5.107524932554952e-05
320,100,-1.0000000000000007,4.714124749170878e-05
321,100,-1.0000000000000007,5.199044848268386e-05
322,100,-1.0000000000000007,5.541091455143032e-05
323,100,-1.0000000000000007,5.3529945321315606e-05
324,100,-1.0000000000000007,4.156153613848801e-05
325,100,-1.0000000000000007,6.0823310336672874e-05
326,100,-1.0000000000000007,3.856621905470092e-05
327,100,-1.0000000000000007,3.18730035974113e-05
328,100,-1.0000000000000007,4.382499762414227e-05
329,100,-1.0000000000000007,3.818093304289505e-05
330,100,-1.0000000000000007,4.1699578089264834e-05
331,100,-1.0000000000000007,3.719505220715291e-05
332,100,-1.0000000000000007,4.969698806235101e-05
333,100,-1.0000000000000007,3.692123180371709e-05
334,100,-1.0000000000000007,3.884558838535668e-05
335,100,-1.0000000000000007,3.6395920614040736e-05
336,100,-1.0000000000000007,3.4540117269443726e-05
337,100,-1.0000000000000007,3.611601224179139e-05
