episode,steps,rewards
1,100,-1.0000000000000007
2,100,-1.0000000000000007
3,100,-1.0000000000000007
4,100,-1.0000000000000007
5,85,9.16
6,100,-1.0000000000000007
7,100,-1.0000000000000007
8,100,-1.0000000000000007
9,100,-1.0000000000000007
10,100,-1.0000000000000007
11,100,-1.0000000000000007
12,100,-1.0000000000000007
13,83,9.18
14,100,-1.0000000000000007
15,100,-1.0000000000000007
16,100,-1.0000000000000007
17,100,-1.0000000000000007
18,71,9.299999999999999
19,100,-1.0000000000000007
20,100,-1.0000000000000007
21,100,-1.0000000000000007
22,100,-1.0000000000000007
23,57,9.44
24,100,-1.0000000000000007
25,100,-1.0000000000000007
26,71,9.299999999999999
27,100,-1.0000000000000007
28,100,-1.0000000000000007
29,38,9.629999999999999
30,45,9.56
31,56,9.45
32,100,-1.0000000000000007
33,100,-1.0000000000000007
34,48,9.53
35,64,9.37
36,69,9.32
37,56,9.45
38,100,-1.0000000000000007
39,65,9.36
40,27,9.74
41,67,9.34
42,51,9.5
43,97,9.04
44,51,9.5
45,100,9.01
46,32,9.69
47,28,9.73
48,60,9.41
49,45,9.56
50,25,9.76
51,27,9.74
52,19,9.82
53,100,-1.0000000000000007
54,100,-1.0000000000000007
55,100,-1.0000000000000007
56,33,9.68
57,24,9.77
58,16,9.85
59,19,9.82
60,26,9.75
61,72,9.29
62,25,9.76
63,28,9.73
64,64,9.37
65,41,9.6
66,26,9.75
67,43,9.58
68,62,9.39
69,22,9.79
70,43,9.58
71,69,9.32
72,43,9.58
73,23,9.78
74,27,9.74
75,17,9.84
76,42,9.59
77,19,9.82
78,29,9.72
79,35,9.66
80,32,9.69
81,17,9.84
82,17,9.84
83,25,9.76
84,18,9.83
85,40,9.61
86,22,9.79
87,21,9.8
88,34,9.67
89,17,9.84
90,30,9.709999999999999
91,23,9.78
92,15,9.86
93,17,9.84
94,17,9.84
95,23,9.78
96,15,9.86
97,19,9.82
98,25,9.76
99,17,9.84
100,17,9.84
101,15,9.86
102,15,9.86
103,15,9.86
104,15,9.86
105,15,9.86
106,15,9.86
107,15,9.86
108,15,9.86
109,15,9.86
110,15,9.86
111,15,9.86
112,15,9.86
113,15,9.86
114,15,9.86
115,15,9.86
116,15,9.86
117,15,9.86
118,15,9.86
119,15,9.86
120,15,9.86
121,15,9.86
122,15,9.86
123,15,9.86
124,15,9.86
125,15,9.86
126,15,9.86
127,15,9.86
128,15,9.86
129,15,9.86
130,15,9.86
131,15,9.86
132,15,9.86
133,15,9.86
134,15,9.86
135,15,9.86
136,15,9.86
137,15,9.86
138,15,9.86
139,15,9.86
140,15,9.86
141,15,9.86
142,15,9.86
143,15,9.86
144,15,9.86
145,15,9.86
146,15,9.86
147,15,9.86
148,15,9.86
149,15,9.86
150,15,9.86
151,15,9.86
152,15,9.86
153,15,9.86
154,15,9.86
155,15,9.86
156,15,9.86
157,15,9.86
158,15,9.86
159,15,9.86
160,15,9.86
161,15,9.86
162,15,9.86
163,15,9.86
164,15,9.86
165,15,9.86
166,15,9.86
167,15,9.86
168,15,9.86
169,15,9.86
170,15,9.86
171,15,9.86
172,15,9.86
173,15,9.86
174,15,9.86
175,15,9.86
176,15,9.86
177,15,9.86
178,15,9.86
179,15,9.86
180,15,9.86
181,15,9.86
182,15,9.86
183,15,9.86
184,15,9.86
185,15,9.86
186,15,9.86
187,15,9.86
188,15,9.86
189,15,9.86
190,15,9.86
191,15,9.86
192,15,9.86
193,15,9.86
194,15,9.86
195,15,9.86
196,15,9.86
197,15,9.86
198,15,9.86
199,15,9.86
200,15,9.86
201,15,9.86
202,15,9.86
203,15,9.86
204,15,9.86
205,15,9.86
206,15,9.86
207,15,9.86
208,15,9.86
209,15,9.86
210,15,9.86
211,15,9.86
212,15,9.86
213,15,9.86
214,15,9.86
215,15,9.86
216,15,9.86
217,15,9.86
218,15,9.86
219,15,9.86
220,15,9.86
221,15,9.86
222,15,9.86
223,15,9.86
224,15,9.86
225,15,9.86
226,15,9.86
