episode,steps,rewards,loss
1,100,-1.0000000000000007,3.8258457490056754
2,100,-1.0000000000000007,0.15029847770929336
3,100,-1.0000000000000007,0.12986313678324224
4,100,-1.0000000000000007,0.1283282359689474
5,100,-1.0000000000000007,0.12914010211825372
6,100,-1.0000000000000007,0.12282950453460216
7,100,-1.0000000000000007,0.1214153651893139
8,100,-1.0000000000000007,0.11278862770646811
9,100,-1.0000000000000007,0.10121312700212001
10,100,-1.0000000000000007,0.09834690419957041
11,100,-1.0000000000000007,0.08209147341549397
12,100,-1.0000000000000007,0.05065017968416214
13,100,-1.0000000000000007,0.039564237482845786
14,100,-1.0000000000000007,0.03425701345317066
15,100,-1.0000000000000007,0.028116513807326556
16,100,-1.0000000000000007,0.024964538691565393
17,100,-1.0000000000000007,0.02356227792799473
18,100,-1.0000000000000007,0.022902170140296222
19,100,-1.0000000000000007,0.02195508262142539
20,100,-1.0000000000000007,0.022370950588956474
21,100,-1.0000000000000007,0.025895846337080003
22,100,-1.0000000000000007,0.015148294772952795
23,100,-1.0000000000000007,0.011655031414702534
24,100,-1.0000000000000007,0.009708873052150012
25,100,-1.0000000000000007,0.007457968322560191
26,100,-1.0000000000000007,0.0065284309000708165
27,100,-1.0000000000000007,0.005548098384169861
28,100,-1.0000000000000007,0.004885306805372238
29,100,-1.0000000000000007,0.0047401429945603014
30,100,-1.0000000000000007,0.004950186249916441
31,100,-1.0000000000000007,0.009828965850174428
32,100,-1.0000000000000007,0.006402172083035111
33,100,-1.0000000000000007,0.004898147142957896
34,100,-1.0000000000000007,0.004139969157986343
35,100,-1.0000000000000007,0.0035620021366048605
36,100,-1.0000000000000007,0.002985367039218545
37,100,-1.0000000000000007,0.0026290636183694004
38,100,-1.0000000000000007,0.002442511550616473
39,100,-1.0000000000000007,0.0021611958905123174
40,100,-1.0000000000000007,0.0021151310589630156
41,100,-1.0000000000000007,0.006103384862653911
42,100,-1.0000000000000007,0.0033580409723799674
43,100,-1.0000000000000007,0.0023468645953107626
44,100,-1.0000000000000007,0.001838987338123843
45,100,-1.0000000000000007,0.001482437900849618
46,100,-1.0000000000000007,0.0013584366481518373
47,100,-1.0000000000000007,0.0012005472384043969
48,100,-1.0000000000000007,0.0011085864459164441
49,100,-1.0000000000000007,0.001037603509030305
50,100,-1.0000000000000007,0.001011983815114945
51,100,-1.0000000000000007,0.0023814308573491872
52,100,-1.0000000000000007,0.0016212313540745526
53,100,-1.0000000000000007,0.0013411390251712875
54,100,-1.0000000000000007,0.0010985782253555953
55,100,-1.0000000000000007,0.0010537601672695018
56,100,-1.0000000000000007,0.0009377237161970698
57,100,-1.0000000000000007,0.0008448071425664239
58,100,-1.0000000000000007,0.0007985029174597002
59,100,-1.0000000000000007,0.0008368838223395869
60,100,-1.0000000000000007,0.0007376372093858663
61,100,-1.0000000000000007,0.0012563369475537911
62,100,-1.0000000000000007,0.000767368407396134
63,100,-1.0000000000000007,0.0006935621626325883
64,100,-1.0000000000000007,0.0006312367356440518
65,100,-1.0000000000000007,0.0005283612463972532
66,100,-1.0000000000000007,0.0005199412199726794
67,100,-1.0000000000000007,0.0004776106045756023
68,100,-1.0000000000000007,0.00047283246327424423
69,100,-1.0000000000000007,0.0004596546372340526
70,100,-1.0000000000000007,0.00048409624992928
71,100,-1.0000000000000007,0.0007886018604040146
72,100,-1.0000000000000007,0.0005336677716695704
73,100,-1.0000000000000007,0.00048035599014838225
74,100,-1.0000000000000007,0.0004924733153893612
75,100,-1.0000000000000007,0.00044433173912693746
76,100,-1.0000000000000007,0.0003957455811905675
77,100,-1.0000000000000007,0.0003780493298836518
78,100,-1.0000000000000007,0.0003845333142817253
79,100,-1.0000000000000007,0.0003320304179214872
80,100,-1.0000000000000007,0.00033602937386604024
81,100,-1.0000000000000007,0.0006030256522353739
82,100,-1.0000000000000007,0.0003606579553161282
83,100,-1.0000000000000007,0.00033785588697355707
84,100,-1.0000000000000007,0.0003034438433678588
85,100,-1.0000000000000007,0.0002983872333425097
86,100,-1.0000000000000007,0.0002695523203146877
87,100,-1.0000000000000007,0.0002603138268023031
88,100,-1.0000000000000007,0.0002601493613838102
89,100,-1.0000000000000007,0.0002445710818574298
90,100,-1.0000000000000007,0.00023735144335660152
91,100,-1.0000000000000007,0.0005167357867321698
92,100,-1.0000000000000007,0.00028126694523962216
93,100,-1.0000000000000007,0.00028009483976347837
94,100,-1.0000000000000007,0.0002525643370609032
95,100,-1.0000000000000007,0.00023727526651782683
96,100,-1.0000000000000007,0.00023252292874531121
97,100,-1.0000000000000007,0.00022798942209192318
98,100,-1.0000000000000007,0.00020321312094893074
99,100,-1.0000000000000007,0.0002158006166064297
100,100,-1.0000000000000007,0.0002522184681947692
101,100,-1.0000000000000007,0.00042083249434654135
102,100,-1.0000000000000007,0.00022186696129210758
103,100,-1.0000000000000007,0.0001979168209800264
104,100,-1.0000000000000007,0.00019788328409049428
105,100,-1.0000000000000007,0.00019032389580388552
106,100,-1.0000000000000007,0.00018010899490036536
107,100,-1.0000000000000007,0.00015567703096166951
108,100,-1.0000000000000007,0.0001398563353723148
109,100,-1.0000000000000007,0.00014790175708185416
110,100,-1.0000000000000007,0.00013195106643252075
111,100,-1.0000000000000007,0.000330424210842466
112,100,-1.0000000000000007,0.00012317335276748053
113,100,-1.0000000000000007,0.0001260032951904577
114,100,-1.0000000000000007,0.00012683723854934215
115,100,-1.0000000000000007,0.00011150906510010828
116,100,-1.0000000000000007,0.00010457318956468952
117,100,-1.0000000000000007,9.251068086086889e-05
118,100,-1.0000000000000007,9.52086419238185e-05
119,100,-1.0000000000000007,9.757485633599572e-05
120,100,-1.0000000000000007,8.102235269689118e-05
121,100,-1.0000000000000007,0.00027874500668986004
122,100,-1.0000000000000007,0.00010106039331731154
123,100,-1.0000000000000007,8.687733879924054e-05
124,100,-1.0000000000000007,8.34144560576533e-05
125,100,-1.0000000000000007,8.429379066001275e-05
