episode,steps,rewards,loss
1,100,-1.0000000000000007,0.32533728253096345
2,100,-1.0000000000000007,0.035482697589322924
3,100,-1.0000000000000007,0.03182458881288767
4,100,-1.0000000000000007,0.02853666399605572
5,100,-1.0000000000000007,0.025321409329771994
6,100,-1.0000000000000007,0.02182446072809398
7,100,-1.0000000000000007,0.020312598552554847
8,100,-1.0000000000000007,0.016264852304011583
9,100,-1.0000000000000007,0.013873320668935776
10,100,-1.0000000000000007,0.01179537475341931
11,100,-1.0000000000000007,0.01587987479288131
12,85,9.17,0.007335289600579178
13,69,9.33,0.08740072242875138
14,21,9.81,0.2640697249721381
15,100,-1.0000000000000007,0.2663706638896838
16,79,9.23,0.22448398050250887
17,33,9.69,0.22435302594958834
18,56,9.459999999999999,0.33268786620880875
19,27,9.75,0.44711948431062476
20,53,9.49,0.2524031721108224
21,26,9.76,0.15029786752823454
22,88,9.139999999999999,0.4926993807417933
23,48,9.54,0.3164992116508074
24,100,-1.0000000000000007,0.2802788473153487
25,84,9.18,0.27752985561355237
26,63,9.39,0.32350044261427624
27,100,-1.0000000000000007,0.2264721575565636
28,100,-1.0000000000000007,0.23308592789340765
29,100,-1.0000000000000007,0.21807795721106232
30,100,-1.0000000000000007,0.13781365554779768
31,36,9.66,0.21722273923094487
32,100,-1.0000000000000007,0.13202563972212375
33,74,9.28,0.13402974693658384
34,56,9.459999999999999,0.230359788518399
35,53,9.49,0.14936370035317145
36,100,-1.0000000000000007,0.15869726486504077
37,100,-1.0000000000000007,0.21002108367625624
38,56,9.459999999999999,0.1478209558575015
39,100,-1.0000000000000007,0.1373141867807135
40,100,-1.0000000000000007,0.13167375108925625
41,38,9.64,0.11396385954790994
42,20,9.82,0.07889584982767701
43,100,-1.0000000000000007,0.1700255564879626
44,57,9.45,0.12181866753094814
45,31,9.709999999999999,0.14934012769991833
46,64,9.379999999999999,0.09355883579701185
47,51,9.51,0.11805089201559038
48,100,-1.0000000000000007,0.10531172895804047
49,100,-1.0000000000000007,0.11221365691162646
50,57,9.45,0.06748760602714722
51,35,9.67,0.37986604222761733
52,24,9.78,0.19255937294413647
53,60,9.42,0.12262572886732717
54,24,9.78,0.06864656927064061
55,100,-1.0000000000000007,0.11348143938928842
56,33,9.69,0.17520808034830473
57,23,9.79,0.10174873430767785
58,71,9.309999999999999,0.10893329055192814
59,86,9.16,0.10313102827125857
60,29,9.73,0.040647027130913116
61,27,9.75,0.0917449585955452
62,100,-1.0000000000000007,0.18708660276606678
63,21,9.81,0.08422697175826345
64,43,9.59,0.2206270643401631
65,100,-1.0000000000000007,0.10452933289110661
66,30,9.72,0.07945312665154537
67,25,9.77,0.09852960921823978
68,23,9.79,0.16521628156466328
69,39,9.629999999999999,0.12548277345605385
70,100,-1.0000000000000007,0.10015320450998842
71,39,9.629999999999999,0.11100900049010913
72,21,9.81,0.06311895538653646
73,53,9.49,0.1177471021084853
74,28,9.74,0.14124942098611168
75,41,9.61,0.1763306688517332
76,18,9.84,0.09566174820065498
77,45,9.57,0.11549374670204189
78,43,9.59,0.13204212833282558
79,27,9.75,0.13589351217227955
80,36,9.66,0.08103905535406536
81,22,9.8,0.182077757506208
82,38,9.64,0.28413112834095955
83,24,9.78,0.11173543512510757
84,25,9.77,0.1776429694890976
85,24,9.78,0.11247657123021781
86,42,9.6,0.11192373745143414
87,29,9.73,0.12609326222847247
88,23,9.79,0.09508960920831432
89,43,9.59,0.08193581837207772
90,22,9.8,0.16030744641003283
91,75,9.27,0.18439708068966865
92,30,9.72,0.11091685307522615
93,18,9.84,0.23511666142278248
94,33,9.69,0.1565731056599003
95,48,9.54,0.12122485402505845
96,20,9.82,0.13325487822294235
97,18,9.84,0.19240637496113777
98,19,9.83,0.05338225415662715
99,52,9.5,0.19292201502965048
100,21,9.81,0.20669090712354296
101,21,9.81,0.280228756545555
102,25,9.77,0.22954111486673356
103,17,9.85,0.2339380214757779
104,18,9.84,0.2650454386861788
105,24,9.78,0.22125227190554142
106,16,9.86,0.1328602193389088
107,21,9.81,0.15625241274634996
108,23,9.79,0.21284129996986492
109,17,9.85,0.10349977476631894
110,18,9.84,0.12820634825362098
111,19,9.83,0.1858922337230883
112,16,9.86,0.17956778360530734
113,16,9.86,0.16912053804844618
114,25,9.77,0.26777868166565894
